kp=3 kd=70

occilates moves quickly

desired heading  actual heading  ranger reading  heading adjustment      rudder pw       error   voltage
           900,           2926,            100,              0,           3500,           1574,           8.20
           900,           2930,            100,              0,           3500,           1570,           8.04
           900,           2925,            100,              0,           3500,           1575,           8.08
           900,           2922,            100,              0,           3500,           1578,           8.04
           900,           2924,            100,              0,           3500,           1576,           8.04
           900,           3109,            100,              0,           3500,           1391,           7.40
           900,            454,            100,              0,           2000,            446,           7.64
           900,            629,             74,              0,           3423,            271,           7.28
           900,            836,            100,              0,           2000,             64,           7.44
           900,            942,             99,              0,           2974,            -42,           8.04
           900,            838,            100,              0,           2866,             62,           8.00
           900,           1015,            100,              0,           2055,           -115,           7.68
           900,            870,            100,              0,           3500,             30,           7.44
           900,           1033,            100,              0,           2000,           -133,           7.68
           900,            990,            100,              0,           3180,            -90,           7.68
           900,            953,            100,              0,           2000,            -53,           8.00
           900,           1034,             73,              0,           2908,           -134,           8.04
           900,            909,            100,              0,           2163,             -9,           8.04
           900,           1046,             97,              0,           2452,           -146,           7.92
           900,            851,            100,              0,           3500,             49,           7.40
           900,           1024,            100,              0,           2000,           -124,           7.72
           900,            945,            100,              0,           3500,            -45,           7.92
           900,            903,            100,              0,           2041,             -3,           8.04
           900,           1070,            100,              0,           3150,           -170,           8.04
           900,            860,            100,              0,           3500,             40,           7.40
           900,           1041,            100,              0,           2000,           -141,           7.68
           900,           1030,            100,              0,           3200,           -130,           7.96
           900,            917,            100,              0,           2000,            -17,           8.04
           900,           1069,            100,              0,           2523,           -169,           7.84
           900,            880,            100,              0,           3500,             20,           7.44
           900,           1024,            100,              0,           2000,           -124,           7.68
           900,            945,            100,              0,           3315,            -45,           7.56
           900,            973,            100,              0,           2000,            -73,           7.56
           900,            990,            100,              0,           3320,            -90,           8.04
           900,            888,             74,              0,           2086,             12,           8.04
           900,           1067,             73,              0,           2039,           -167,           7.64
           900,            885,             77,              0,           3495,             15,           7.48
           900,           1066,            100,              0,           2000,           -166,           7.68
           900,            977,            100,              0,           3429,            -77,           7.24
