kp=12 kd=180

occilates less
desired heading  actual heading  ranger reading  heading adjustment      rudder pw       error   voltage
           900,              0,            100,              0,           2750,              0,           8.16
           900,           3217,            100,              0,           3500,           1283,           7.24
           900,            733,            100,              0,           2000,            167,           7.68
           900,           1146,             91,              0,           2000,           -246,           7.64
           900,            877,            100,              0,           3500,             23,           7.36
           900,            918,            100,              0,           2000,            -18,           7.44
           900,           1093,             69,              0,           3134,           -193,           8.00
           900,            880,            100,              0,           3350,             20,           7.72
           900,           1110,            100,              0,           2000,           -210,           7.64
           900,            971,            100,              0,           3500,            -71,           7.16
           900,            919,            100,              0,           2000,            -19,           8.00
           900,           1129,             87,              0,           2000,           -229,           7.68
           900,            870,            100,              0,           3500,             30,           7.40
           900,            968,            100,              0,           2000,            -68,           7.56
           900,           1028,            100,              0,           3500,           -128,           8.00
           900,            751,            100,              0,           3500,            149,           7.44
           900,            984,             80,              0,           2000,            -84,           7.64
           900,           1002,            100,              0,           3500,           -102,           8.00
           900,            762,            100,              0,           3500,            138,           7.48
           900,           1064,             94,              0,           2000,           -164,           7.68
           900,            967,            100,              0,           3500,            -67,           7.16
           900,            931,            100,              0,           2000,            -31,           7.72
           900,           1072,            100,              0,           3026,           -172,           8.00
           900,            868,            100,              0,           3500,             32,           7.44
           900,           1107,            100,              0,           2000,           -207,           7.68
           900,            979,             87,              0,           3500,            -79,           8.00
           900,            729,             62,              0,           3362,            171,           7.64
