did not move all changes manually made 
kp=.1 kd = 0



Starting
Embedded Control Blimp
PW: 3700 
sValue selected!
desired heading  actual heading  ranger reading  heading adjustment      rudder pw       error   voltage
           900,           2631,            100,              0,           2750,          -1731,           8.20
           900,           2631,            100,              0,           2750,          -1731,           8.08
           900,           2635,            100,              0,           2750,          -1735,           8.08
           900,           2635,            100,              0,           2750,          -1735,           8.08
           900,           2636,            100,              0,           2750,          -1736,           8.08
           900,           2631,            100,              0,           2750,          -1731,           8.08
           900,           2628,            100,              0,           2750,          -1728,           8.08
           900,           2633,            100,              0,           2750,          -1733,           8.08
           900,           2633,            100,              0,           2750,          -1733,           8.08
           900,           2632,            100,              0,           2750,          -1732,           8.08
           900,           2637,            100,              0,           2750,          -1737,           8.08
           900,           2632,            100,              0,           2750,          -1732,           8.08
           900,           2632,            100,              0,           2750,          -1732,           8.08
           900,           2637,            100,              0,           2750,          -1737,           8.08
           900,           2636,            100,              0,           2750,          -1736,           8.08
           900,           2634,            100,              0,           2750,          -1734,           8.08
           900,           2631,            100,              0,           2750,          -1731,           8.08
           900,           2631,            100,              0,           2750,          -1731,           8.08
           900,           2632,            100,              0,           2750,          -1732,           8.08
           900,           2631,            100,              0,           2750,          -1731,           8.08
           900,           2633,            100,              0,           2750,          -1733,           8.08
           900,           2628,            100,              0,           2750,          -1728,           8.08
           900,           2628,            100,              0,           2750,          -1728,           8.08
           900,           2390,            100,              0,           2750,          -1490,           8.08
           900,           2149,            100,              0,           2750,          -1249,           8.08
           900,           2159,            100,              0,           2750,          -1259,           8.08
           900,           2162,            100,              0,           2750,          -1262,           8.08
           900,           2182,            100,              0,           2750,          -1282,           8.08
           900,           2183,            100,              0,           2750,          -1283,           8.08
           900,           2182,            100,              0,           2750,          -1282,           8.08
           900,           2179,            100,              0,           2750,          -1279,           8.08
           900,           2175,            100,              0,           2750,          -1275,           8.08
           900,           1902,            100,              0,           2750,          -1002,           8.08
           900,           1508,            100,              0,           2750,           -608,           8.08
           900,           1487,            100,              0,           2750,           -587,           8.08
           900,           1488,            100,              0,           2750,           -588,           8.08
           900,           1492,            100,              0,           2750,           -592,           8.08
           900,           1489,            100,              0,           2750,           -589,           8.08
           900,           1491,            100,              0,           2750,           -591,           8.08
           900,           1433,            100,              0,           2750,           -533,           8.08
           900,            898,            100,              0,           2750,              2,           8.08
           900,            515,            100,              0,           2750,            385,           8.08
           900,            536,            100,              0,           2750,            364,           8.08
           900,            543,            100,              0,           2750,            357,           8.08
           900,            537,            100,              0,           2750,            363,           8.08
           900,            533,            100,              0,           2750,            367,           8.08
           900,            424,            100,              0,           2750,            476,           8.08
           900,            215,            100,              0,           2750,            685,           8.08
           900,           3561,            100,              0,           2750,            939,           8.08
           900,           3377,            100,              0,           2750,           1123,           8.08
           900,           3208,            100,              0,           2750,           1292,           8.08
           900,           3141,            100,              0,           2750,           1359,           8.08
           900,           3056,            100,              0,           2750,           1444,           8.08
           900,           3018,            100,              0,           2750,           1482,           8.08
           900,           3217,            100,              0,           2750,           1283,           8.08
           900,           3478,            100,              0,           2750,           1022,           8.08
           900,            143,            100,              0,           2750,            757,           8.08
           900,            359,            100,              0,           2750,            541,           8.08
           900,            473,            100,              0,           2750,            427,           8.08
           900,            519,            100,              0,           2750,            381,           8.08
           900,            625,            100,              0,           2750,            275,           8.08
           900,            737,            100,              0,           2750,            163,           8.08
           900,            840,            100,              0,           2750,             60,           8.08
           900,           1023,            100,              0,           2750,           -123,           8.08
           900,           1076,            100,              0,           2750,           -176,           8.08
           900,           1037,            100,              0,           2750,           -137,           8.08
           900,           1033,            100,              0,           2750,           -133,           8.08
           900,           1006,            100,              0,           2750,           -106,           8.08
           900,           1081,            100,              0,           2750,           -181,           8.08
           900,           1190,            100,              0,           2750,           -290,           8.08
           900,           1193,            100,              0,           2750,           -293,           8.08
           900,           1125,            100,              0,           2750,           -225,           8.08
           900,            971,            100,              0,           2750,            -71,           8.08
           900,            857,            100,              0,           2750,             43,           8.08
           900,            861,            100,              0,           2750,             39,           8.08
           900,            867,            100,              0,           2750,             33,           8.08
           900,            866,            100,              0,           2750,             34,           8.08
           900,            861,            100,              0,           2750,             39,           8.08
           900,            865,            100,              0,           2750,             35,           8.08
           900,            867,            100,              0,           2750,             33,           8.08
           900,            870,            100,              0,           2750,             30,           8.08
           900,            870,            100,              0,           2750,             30,           8.08
           900,            865,            100,              0,           2750,             35,           8.08
           900,            866,            100,              0,           2750,             34,           8.08
           900,            468,            100,              0,           2750,            432,           8.08
           900,           3412,            100,              0,           2750,           1088,           8.08
           900,           3197,            100,              0,           2750,           1303,           8.08
 Starting
Embedded Control Blimp
PW: 3700 
 Starting
Embedded Control Blimp
PW: 3700 
