kp=.1 kd=10
any displacements were made manually

desired heading  actual heading  ranger reading  heading adjustment      rudder pw       error   voltage
           900,           2871,            100,              0,           3500,           1629,           8.20
           900,           2871,            100,              0,           2770,           1629,           8.04
           900,           2873,            100,              0,           2790,           1627,           8.04
           900,           2871,            100,              0,           2800,           1629,           8.00
           900,           2872,            100,              0,           2790,           1628,           8.04
           900,           2874,            100,              0,           2760,           1626,           8.04
           900,           2873,            100,              0,           2720,           1627,           8.04
           900,           2874,            100,              0,           2680,           1626,           8.04
           900,           2874,            100,              0,           2750,           1626,           8.04
           900,           2875,            100,              0,           2750,           1625,           8.04
           900,           2875,            100,              0,           2750,           1625,           8.04
           900,           2872,            100,              0,           2770,           1628,           8.04
           900,           2871,            100,              0,           2760,           1629,           8.04
           900,           2873,            100,              0,           2740,           1627,           8.04
           900,           2873,            100,              0,           2710,           1627,           8.04
           900,           2870,            100,              0,           2750,           1630,           8.04
           900,           2870,            100,              0,           2740,           1630,           8.04
           900,           2873,            100,              0,           2730,           1627,           8.04
           900,           2872,            100,              0,           2750,           1628,           8.04
           900,           2871,            100,              0,           2750,           1629,           8.04
           900,           2875,            100,              0,           2750,           1625,           8.04
           900,           2870,            100,              0,           2740,           1630,           8.04
           900,           2874,            100,              0,           2750,           1626,           8.04
           900,           2873,            100,              0,           2690,           1627,           8.04
           900,           2878,            100,              0,           2660,           1622,           8.04
           900,           2874,            100,              0,           2700,           1626,           8.04
           900,           2870,            100,              0,           2760,           1630,           8.04
           900,           2872,            100,              0,           2760,           1628,           8.04
           900,           2869,            100,              0,           2790,           1631,           8.04
           900,           2867,            100,              0,           2750,           1633,           8.04
           900,           2871,            100,              0,           2710,           1629,           8.04
           900,           2864,            100,              0,           2780,           1636,           8.04
           900,           2422,            100,              0,           2950,          -1522,           7.88
           900,           2281,            100,              0,           2820,          -1381,           8.04
           900,           2305,            100,              0,           2710,          -1405,           8.04
           900,           2323,            100,              0,           2760,          -1423,           8.04
           900,           2319,            100,              0,           2730,          -1419,           8.04
           900,           2320,            100,              0,           2790,          -1420,           8.04
           900,           2319,            100,              0,           2780,          -1419,           8.04
           900,           2322,            100,              0,           2720,          -1422,           8.04
           900,           2319,            100,              0,           2740,          -1419,           8.04
           900,           2321,            100,              0,           2740,          -1421,           8.04
           900,           2322,            100,              0,           2750,          -1422,           8.04
           900,           2318,            100,              0,           2750,          -1418,           8.04
           900,           2323,            100,              0,           2720,          -1423,           8.04
           900,           2315,            100,              0,           2780,          -1415,           8.04
           900,           2109,            100,              0,           3200,          -1209,           7.72
           900,           1653,            100,              0,           2850,           -753,           8.04
           900,           1625,            100,              0,           2790,           -725,           8.04
           900,           1677,            100,              0,           2680,           -777,           8.04
           900,           1728,            100,              0,           2700,           -828,           8.04
           900,           1786,            100,              0,           2730,           -886,           8.04
           900,           1866,            100,              0,           2740,           -966,           8.04
           900,           1935,            100,              0,           2710,          -1035,           8.04
           900,           1967,            100,              0,           2730,          -1067,           8.04
           900,           1968,            100,              0,           2710,          -1068,           8.04
           900,           1968,            100,              0,           2730,          -1068,           8.04
           900,           1966,            100,              0,           2760,          -1066,           8.04
           900,           1965,            100,              0,           2760,          -1065,           8.04
           900,           1967,            100,              0,           2740,          -1067,           8.04
           900,           1966,            100,              0,           2760,          -1066,           8.04
           900,           1851,            100,              0,           3160,           -951,           7.60
           900,           1297,            100,              0,           2960,           -397,           7.92
           900,           1109,            100,              0,           2740,           -209,           8.04
           900,           1152,            100,              0,           2710,           -252,           8.04
           900,           1295,            100,              0,           2000,           -395,           6.92
           900,           1318,            100,              0,           2760,           -418,           8.04
           900,           1327,            100,              0,           2720,           -427,           8.04
           900,           1323,            100,              0,           2690,           -423,           8.04
           900,           1319,            100,              0,           2810,           -419,           8.04
           900,           1300,            100,              0,           2910,           -400,           8.04
           900,            4           900,             96,            100,              0,           3030,            804,           7.88
           900,           3308,            100,              0,           2850,           1192,           8.04
