kp=2 kd=45

converged with some occilation

desired heading  actual heading  ranger reading  heading adjustment      rudder pw       error   voltage
           900,              0,            100,              0,           2750,              0,           8.20
           900,           2856,            100,              0,           3500,           1644,           7.20
           900,             67,            100,              0,           2000,            833,           7.68
           900,            635,            100,              0,           3055,            265,           8.00
           900,            670,            100,              0,           2670,            230,           8.00
           900,            912,            100,              0,           2636,            -12,           8.00
           900,            837,            100,              0,           3101,             63,           7.76
           900,            940,            100,              0,           2000,            -40,           7.56
           900,            939,            100,              0,           3077,            -39,           7.68
           900,            891,            100,              0,           2273,              9,           8.00
           900,           1004,            100,              0,           2362,           -104,           7.96
           900,            888,            100,              0,           3269,             12,           7.76
           900,           1003,            100,              0,           2000,           -103,           7.64
           900,            963,            100,              0,           3029,            -63,           7.92
           900,            903,            100,              0,           2384,             -3,           8.00
           900,           1001,            100,              0,           2773,           -101,           8.00
           900,            884,            100,              0,           3052,             16,           7.92
           900,            969,            100,              0,           2162,            -69,           7.68
           900,            914,            100,              0,           2902,            -14,           7.92
           900,            907,            100,              0,           2421,             -7,           8.00
           900,            959,            100,              0,           2857,            -59,           8.00
           900,            868,            100,              0,           2769,             32,           8.00
           900,            962,            100,              0,           2536,            -62,           8.00
           900,            904,            100,              0,           3417,             -4,           7.16
           900,            921,            100,              0,           2393,            -21,           7.84
           900,            974,            100,              0,           2827,            -74,           8.00
           900,            886,            100,              0,           2958,             14,           7.96
           900,            987,            100,              0,           2261,            -87,           7.84
           900,            923,            100,              0,           3424,            -23,           7.36
           900,            922,            100,              0,           2481,            -22,           7.96
