kp=3 kd=180
moves jerkingly then occilates

desired heading  actual heading  ranger reading  heading adjustment      rudder pw       error   voltage
           900,           2860,            100,              0,           3500,           1640,           8.20
           900,           2860,            100,              0,           3500,           1640,           8.04
           900,           2859,            100,              0,           3500,           1641,           8.04
           900,           2859,            100,              0,           3500,           1641,           8.04
           900,           2908,            100,              0,           3500,           1592,           7.16
           900,           3452,            100,              0,           2000,           1048,           7.68
           900,           3513,            100,              0,           3500,            987,           7.48
           900,            408,            100,              0,           2000,            492,           7.64
           900,            427,            100,              0,           3500,            473,           7.28
           900,            668,            100,              0,           2000,            232,           7.68
           900,            695,            100,              0,           3500,            205,           7.08
           900,            818,            100,              0,           2000,             82,           7.56
           900,            807,            100,              0,           3500,             93,           7.24
           900,            932,            100,              0,           2000,            -32,           7.64
           900,            963,            100,              0,           3500,            -63,           6.92
           900,            947,            100,              0,           2000,            -47,           7.44
           900,           1004,            100,              0,           3500,           -104,           8.04
           900,            929,             82,              0,           2000,            -29,           8.04
           900,           1106,             98,              0,           3212,           -206,           8.08
           900,            989,            100,              0,           2000,            -89,           8.00
           900,           1147,            100,              0,           2009,           -247,           7.64
           900,            951,            100,              0,           3500,            -51,           7.44
           900,           1095,            100,              0,           2000,           -195,           7.68
           900,           1038,            100,              0,           3500,           -138,           7.16
           900,            988,             71,              0,           2000,            -88,           7.52
           900,           1062,             67,              0,           3500,           -162,           8.00
           900,            924,            100,              0,           2000,            -24,           8.00
           900,           1146,             95,              0,           2000,           -246,           7.68
           900,            998,            100,              0,           3500,            -98,           7.36
           900,           1065,             92,              0,           2000,           -165,           7.64
           900,           1110,             98,              0,           3500,           -210,           8.00
           900,           1019,            100,              0,           2000,           -119,           8.00
           900,           1104,             89,              0,           3500,           -204,           8.00
           900,            953,            100,              0,           2591,            -53,           8.00
